Wind Speed [mph],Wind Direction [deg],Air Temperature [K],Air Pressure [Pa],Launch Rod Angle [deg],Launch Rod Direction [deg]
9.0,62.66394900952206,294.85925313467624,101923.6619763117,9.751825711365454,180
9.0,309.45149552242066,292.2692631855856,100950.9946549154,6.4425196985741415,180
9.0,186.92960103079076,293.3363453860346,101250.75851467338,7.126492220834018,180
9.0,283.6294805068347,299.337369984294,101338.2809496553,8.071253076973202,180
9.0,52.067353652495704,289.0067344463071,101083.18664348414,6.896423157375754,180
9.0,226.73100666331237,288.5466086790563,101280.56640762454,8.139591795150523,180
9.0,153.58517124781613,300.59888456055296,100959.06463451195,7.283043400678569,180
9.0,313.4239461672601,295.6732176436662,101629.41277640164,5.461894449775255,180
9.0,226.82848917497742,283.83613422335173,101163.21023393192,6.594655009379974,180
9.0,185.59760237321976,296.5926268665581,101638.23618722493,9.094022656184658,180
9.0,318.8617356557484,283.55926757848124,101398.22690606315,6.967500806498287,180
9.0,105.22541402700746,283.93726477717956,101222.24849600173,8.005772021643821,180
9.0,25.584982751694362,285.44608097673995,100555.54655834264,7.174162312704534,180
9.0,9.078363991534673,285.1605451261276,101229.3528629273,8.152787643570766,180
9.0,270.75281885736456,291.07200015378356,101491.20653707963,9.839234120362354,180
9.0,276.1822156601212,285.83908144986617,101678.91677456374,8.48680343091015,180
9.0,226.14457215389442,295.92607318696145,101764.99653664452,8.749385384396069,180
9.0,146.49717318879715,299.9660437910865,100964.51713526445,5.691382086217386,180
9.0,130.09225466099622,300.0794620421754,101118.44655950891,7.030154956099192,180
9.0,340.40591289280064,298.989765452243,100924.29492044919,9.789951172555568,180
9.0,134.69044827935298,284.311395451559,101375.2608260814,7.616134436838793,180
9.0,128.56253414736918,298.0607314490172,101775.44395142383,8.63323146460497,180
9.0,235.1443119909756,289.54693193049764,101497.38590955938,5.9601361359817835,180
9.0,56.23948091698888,290.2583505211487,101092.99171926078,6.5280262587011615,180
9.0,148.71835762059794,284.9282549814312,101344.06402097308,9.259484051240339,180
9.0,220.04414831954176,284.0795735774284,101845.58470049388,8.659556631771542,180
9.0,298.5494801563687,283.86264507951176,100686.65440001522,9.203502930695564,180
9.0,57.34122318222541,297.91618033641254,101939.32992853092,7.4798988457973445,180
9.0,57.740438642459324,298.22845221547203,101282.91052604573,5.144974957844913,180
9.0,235.81908229688705,296.6721584807166,101017.25898622847,6.851181671707053,180
9.0,144.98084527968152,288.51570488123457,101976.87496856536,8.63354108581984,180
9.0,54.01512182265219,286.8684217883944,101882.0350042854,5.855639144986805,180
9.0,115.59487552209103,291.8071132216979,101433.00024854568,7.668113632699731,180
9.0,246.2762132913977,292.8765355757112,101220.24124380163,9.48344641339183,180
9.0,218.36295027669857,298.2721652885816,101883.76094084946,6.559023790350492,180
9.0,113.9493148845909,291.21036269887355,101843.40237524551,8.9211186946477,180
9.0,33.02058753441801,291.90075848075014,101318.67356164918,7.130717560833518,180
9.0,34.02390039257117,297.7989887708846,101438.85925612377,9.940449250829898,180
9.0,53.18006918886475,284.2272363492833,101663.59855984,7.38470927351781,180
9.0,298.5696098641164,284.8637000722941,101382.83372015101,8.98630337691767,180
9.0,93.3074071440191,289.01170604576936,101290.79337199985,6.875483401403535,180
9.0,152.20864203453496,284.82193880600425,101872.37868289438,7.862598172776564,180
9.0,229.21334715427355,288.9147333030099,102053.94145312777,8.060448619843555,180
9.0,327.5393318244319,296.55817940415795,101940.42884021506,9.866294367266839,180
9.0,72.59872859789165,283.25962222533093,101251.55227477272,9.887008219187171,180
9.0,121.58656621532408,286.4633133688153,100734.19686471277,6.801188446464897,180
9.0,335.0945716249341,299.2058544574765,101844.09474621688,9.137585093549456,180
9.0,308.9440936922972,283.98403378651193,101754.97219141354,6.827791911939165,180
9.0,215.16956898853118,283.95214673567614,101275.29585449712,7.076734212454257,180
9.0,91.60930340771986,298.06357397454457,101448.1823764943,7.9118350681612295,180
9.0,181.21073351007445,298.958211762851,100965.4738053355,7.139538854587741,180
9.0,14.869324162503649,287.48962863137194,101426.23197234621,7.787379452000605,180
9.0,335.3785023524073,290.6101456933984,101261.23502564647,8.049371064310945,180
9.0,192.1108010586142,296.240070949478,101490.29506025297,7.711603807013997,180
9.0,93.43202715253672,286.90903810165605,101325.91250044722,5.796610504675127,180
9.0,83.1819044810812,299.0268733772906,101049.49702367948,8.22294903693375,180
9.0,3.3295177421727606,298.9865736975891,100734.78538484208,8.927752719074103,180
9.0,45.955619818835636,291.43965953513464,100667.9277771513,9.088492442671352,180
9.0,93.02877628832572,290.06443659667195,101310.9652863901,6.950615817640836,180
9.0,173.60468546558096,300.44580974090417,102013.58378321817,9.57952110955096,180
9.0,132.2730810102868,288.30222717148905,101325.51667875683,5.699804406071739,180
9.0,245.7980658156143,294.0539575172558,101192.16176054747,6.1680582151139065,180
9.0,205.16737573740352,301.0405958921248,100795.01784286062,9.897070305570969,180
9.0,355.8973561179609,292.804534857534,101339.64747520366,6.422719404882331,180
9.0,77.15009347883687,296.2054363778775,101830.98523711761,8.483705550155157,180
9.0,24.69706471466995,289.17306586359587,101141.24531056773,7.186670625235354,180
9.0,148.15408875994328,300.5510416571947,101785.01776188012,9.7940604542575,180
9.0,137.47204217574654,294.69989415086866,100752.71774527225,5.912038366513637,180
9.0,229.56999845546457,284.2570332632595,101503.7678435428,8.973523211529542,180
9.0,53.487941848563466,296.93770244029093,101152.97506375235,9.28827590708636,180
9.0,81.30236745568976,299.23155867467756,101199.82199154756,7.346976398735394,180
9.0,14.451552851368792,297.794828094497,100852.42331743677,6.8193699358394175,180
9.0,355.2557863454029,301.85244118574855,101280.98649922133,8.175659021241195,180
9.0,250.87575932883223,292.231693706375,101245.59949989698,7.043048978801423,180
9.0,218.69083574731974,292.7082846879571,100740.64287631477,6.8347031081597835,180
9.0,250.78356506970684,285.35121106249375,101539.76741586914,5.210858565099434,180
9.0,14.630140626433178,292.2771748740519,100938.52191277067,6.900756591072584,180
9.0,158.60973601936374,296.7040793698405,100810.5401334037,9.893896985189487,180
9.0,119.62947235955633,298.1956761257315,100828.08182188464,9.355478396439812,180
9.0,266.09192428996124,296.72547231359744,101437.79076584848,7.878415097833361,180
9.0,29.50305541049231,297.78639375893545,101286.64084948445,5.1970342068773805,180
9.0,155.69204807145155,298.05695738572456,101608.99898577933,9.67010786525978,180
9.0,209.43517966988813,285.7392936814218,100361.78901914717,7.739340498704464,180
9.0,274.7915258038138,284.2445041097166,101143.68541039454,5.972386221717658,180
9.0,157.94680802088763,295.50136924239894,101757.89221346162,7.1108892447151035,180
9.0,265.5623625771915,290.2519368707058,100929.08537174205,6.024833203765735,180
9.0,106.82660650942935,289.24223500005087,101826.2673260591,8.404220849331931,180
9.0,234.72935045674748,294.80136832802185,101062.48119710042,8.54000195905619,180
9.0,258.26291323769357,297.95987446090345,101006.91835788857,6.5445942421475864,180
9.0,159.69245778920464,296.0241352293927,101754.73137575155,7.633761959598803,180
9.0,17.949688945649733,289.3333003974011,102141.35481357243,5.01339312264626,180
9.0,172.00655695206675,289.90723387128327,100869.17129140449,9.354150226763227,180
9.0,188.24511731473456,289.7621080173403,101347.84188061628,6.448215763888882,180
9.0,207.1809601239201,283.00872322550356,101252.27472566103,8.849885053815251,180
9.0,332.8334807636875,293.30423701966794,101497.65213815444,8.366623570762716,180
9.0,281.6860574001227,299.40828457163525,101385.63701148347,6.394704932177817,180
9.0,339.79633280915414,294.4439639344493,101884.6534892351,5.5146403697272115,180
9.0,41.84350063126023,289.5383837939832,101348.90412774034,7.647543063696775,180
9.0,348.90523455530933,296.63325269167973,100527.98769736076,6.106134415143771,180
9.0,105.38732811979922,285.2024204973054,101594.9912219411,8.843709562747021,180
9.0,230.56364999876044,294.9535011999557,101684.70437801693,8.37277575818609,180
9.0,30.638797149012756,298.0944660968324,100707.47994182263,6.623659436199624,180
9.0,291.56458561129784,294.0256753127268,100927.8240902038,7.335365463196282,180
9.0,225.93214622789498,298.1842332774011,101242.03553850648,7.376298395540708,180
9.0,127.09435117382874,291.3826166824669,101812.58175066474,9.276586530835285,180
9.0,99.44561181961397,284.4894468416774,101541.15405919336,7.487318129322319,180
9.0,50.34273836399289,289.3589141412989,100701.13287127872,8.626601027102813,180
9.0,138.7843134410585,289.42972437356536,100700.41630186586,7.7084921657691545,180
9.0,8.69985920217684,292.78122502424844,100514.82339001242,8.138138851453721,180
9.0,65.8191273745807,301.65461181739744,101737.85134148058,7.5886356992623085,180
9.0,57.14123897535223,295.69220299904987,101931.88479721421,6.0420877554157215,180
9.0,92.27399361564926,288.7402051607119,101377.22794564323,5.521604113600126,180
9.0,198.13985374417132,285.08945950424715,101580.05927982047,6.153076323946039,180
9.0,233.67696968808096,283.33517275672034,101791.50787211432,8.842538380611863,180
9.0,221.06314047264263,287.9747702046744,101098.50753718996,9.680166397573768,180
9.0,251.45853384130572,296.61645757829507,101255.68100752708,6.443459494370586,180
9.0,118.47713254866495,295.5661617478127,101309.62107116471,5.344051014573883,180
9.0,68.67288933232031,283.80396389936493,101706.31847102256,8.474814767134433,180
9.0,78.61158083369895,298.42738252687235,101832.89438837723,8.72084422597244,180
9.0,164.06522600197496,284.32175522677886,100884.54864944486,5.209146432831102,180
9.0,22.22371699206938,294.7456236827172,100662.48615895711,8.886338706743992,180
9.0,61.867753748781496,295.49639190101544,101740.86267546321,8.118046628501116,180
9.0,146.17385053426148,285.172439095061,101620.66036714127,9.668484781161236,180
9.0,138.73013709842087,285.97631473378,101407.16121071739,8.020286129691225,180
9.0,268.9403249618223,285.1349377845999,101440.40064800113,5.646985605309064,180
9.0,230.8838014121974,285.1346738624126,101543.97272084373,7.820146789453449,180
9.0,79.09346793808653,295.89885880961515,101204.03607656536,5.490992753444021,180
9.0,159.4229049413487,295.03714900489325,100915.91144287195,5.584486032105741,180
9.0,227.89872071940678,296.59225816088366,101382.30084389389,8.992692436446667,180
9.0,293.1630257705636,290.3089440907061,100868.11866177211,8.036478816307776,180
9.0,250.599780773027,293.3707661876762,101028.55189006618,5.826024403020944,180
9.0,145.15947869554333,289.34928163736515,101544.41294415668,9.15164991611647,180
9.0,329.92157291231445,294.6292302600145,101770.21510419087,8.692628040710604,180
9.0,87.83654227295631,290.7003592010546,102116.19199540168,7.661465238470911,180
9.0,241.8180670224852,300.7221846432586,101334.00841435014,7.594813816387515,180
9.0,241.36816120903427,283.2779010055748,101240.68620453781,8.533298213550514,180
9.0,84.26137797406953,285.3344947878485,101054.28407478683,9.236383540629504,180
9.0,56.88754305043276,285.5905335141353,101318.72109566985,5.186441344302899,180
9.0,0.8678359346398334,292.5586024327986,100608.86866080109,5.696856791591377,180
9.0,152.57416027095985,300.0423818824591,101227.45520042312,6.4576698485051125,180
9.0,205.06791395696558,300.5770278116249,102070.3692698534,9.538666998111133,180
9.0,129.1848035240395,284.51942255410546,100761.7133017084,7.787152331580563,180
9.0,190.04794007138577,296.8890427772664,101944.86257289446,7.179700318048431,180
9.0,200.39280769913023,286.78301448356785,101513.75081336901,9.100776173233136,180
9.0,37.7816200601987,286.4677191090545,101396.26277300717,5.165597876890187,180
9.0,125.28729058240015,293.308375628323,100786.62119953148,9.721350610960593,180
9.0,138.11929595932133,290.9434348508853,101187.01804061867,6.434751525331289,180
9.0,229.87108731117382,285.47333525762554,102220.91826323103,5.812453634559557,180
9.0,333.3318747980363,288.2714916271424,100461.4489649714,8.153789645455383,180
9.0,359.9100967123387,288.07747842286534,100565.06387645786,5.3550431236874365,180
9.0,220.1988317193584,292.73494392347743,101454.66495080374,7.868358551732959,180
9.0,126.27628578310942,286.3399652670036,101214.67920798049,8.293189800280954,180
9.0,114.58667840247479,291.46251889337935,100958.95618717861,6.591973927505169,180
9.0,96.50890370300174,300.9450100512874,101803.12708370377,6.69030327340127,180
9.0,186.71698039365626,293.0118273957222,101411.1746550867,8.56554893145648,180
9.0,320.5122787222087,293.47875739760764,101578.20700627675,5.970238816370128,180
9.0,348.6574655708499,295.80861443696654,101738.82935968855,7.320514046575716,180
9.0,0.7969873396322713,285.42190912769144,100452.72530296008,6.449700773495305,180
9.0,100.5109080292354,287.9183935621039,100894.45641527411,5.871242042972735,180
9.0,132.28652552997895,283.12413586678053,102113.1654215758,5.27291425461546,180
9.0,188.33996185457175,289.48010605280086,101197.86381875286,9.748801257027425,180
9.0,217.44093432897552,284.3803573002808,101214.92827541758,9.929431141256051,180
9.0,54.613524808988856,290.0802458515141,101400.09716727742,6.674328771892402,180
9.0,130.36768187508767,298.61439051734095,101362.85478242005,6.666044174301869,180
9.0,251.65852792080338,287.36569060930725,100681.19083210012,9.311243522963736,180
9.0,298.3086977663478,298.603393907141,101170.37085622997,9.191007800721634,180
9.0,311.54155504536243,291.9450009749291,101578.50322311498,9.211097333181025,180
9.0,81.89143640018887,293.99424129768556,100965.62411888258,9.157792031028762,180
9.0,15.025249353121781,288.2536277140304,100420.832814407,5.250443016798759,180
9.0,132.8341155706429,283.3660028627717,101390.65590466614,6.160675662184479,180
9.0,231.95762474052944,289.7075874524824,101305.4469140307,6.061105409767896,180
9.0,335.3999192959332,301.35510903898665,101254.95120056704,7.219558232848879,180
9.0,272.0146037087686,288.8972807412496,100721.07139419315,5.190812672038527,180
9.0,265.1928651619021,295.76153824849376,102000.12081169059,7.5993901706470135,180
9.0,222.99892202944932,285.4548938627308,100999.525378887,7.470883166182853,180
9.0,281.8163960866052,291.75383017860776,100371.86282030678,6.426633708148308,180
9.0,212.95508705733357,289.35125652497004,101126.59765518327,9.896330403039666,180
9.0,184.172041307912,286.25479034078285,101575.44656416561,5.726034961120242,180
9.0,156.02342737277888,292.6527926743973,101454.91592731973,8.020770897710138,180
9.0,200.11429529201882,294.6783612009989,101465.07373741761,8.229215893338749,180
9.0,17.88939987461331,299.6095927950181,101368.48740545793,9.865856588941966,180
9.0,339.4860399313986,292.01362370705283,101128.53956840148,8.995039452411856,180
9.0,313.2269949224043,283.22469640647034,101356.70338647244,7.900854164978046,180
9.0,30.8025636123756,292.48332473007395,102640.92195480035,7.028598338614868,180
9.0,56.12347291503602,294.16175558803127,101621.21461063449,9.811594936530437,180
9.0,8.238561088196438,285.01452868894654,101699.07258664355,8.076801004008168,180
9.0,124.21892441864155,300.9182420557443,100433.07635024999,5.51024908519368,180
9.0,77.52968390502673,291.99371367873187,101349.04273887363,8.4259079287779,180
9.0,12.189276444027225,284.90800151684215,101835.13637633297,5.714383875366735,180
9.0,69.909533343561,298.9940632696917,102294.23788936833,8.232054866372897,180
9.0,139.68823090304485,285.2078055823267,101535.49373659157,9.693921990840765,180
9.0,138.36794699333606,292.46793808041696,100889.81867875533,5.878029101066202,180
9.0,32.994757175261974,292.1411072948794,101712.41783068415,9.993524733806224,180
9.0,342.2721574180567,291.51122968181244,102581.77461231746,6.1862904658557465,180
9.0,58.0899798927032,297.2436430147054,101112.62461520772,7.83637071571379,180
9.0,345.00751780866386,285.9345450276069,101467.3983624793,6.29545005593192,180
9.0,297.3379171508912,283.61506058403165,101531.08433320215,5.697727212434055,180
9.0,325.44975239724016,300.89520015820915,100502.02699198975,6.534127424214326,180
9.0,114.14237648936262,299.06652457911866,101106.7493125864,5.21410030460958,180
9.0,220.16982325869853,298.9563357853313,100894.0457502688,7.629636384387764,180
9.0,354.4472556544448,293.36106742145955,101169.68624851023,6.97316617151915,180
9.0,220.88206795475415,287.19653656152633,101018.5303794882,8.325959926241062,180
9.0,290.96937303671467,286.215073170451,100789.36258167769,8.50639587583587,180
9.0,164.98306648060216,293.92941982089025,101204.75673442561,7.048722029808444,180
9.0,178.70810826715115,287.53391326576093,100692.33213573508,7.347073077164268,180
9.0,236.67670967946074,294.9971047895473,101116.08181093243,9.931751908319853,180
9.0,53.65307417830511,283.6452499178343,101249.05760132127,8.96800117570158,180
9.0,319.36403974796485,297.9715214792153,100972.6835163744,7.377509778765471,180
9.0,229.1683017736556,301.89671287923676,101077.0620857105,8.46125845030777,180
9.0,210.25031329481342,293.03535747016707,100739.08478442831,9.446719730767212,180
9.0,266.64734701232095,301.3234411423709,100846.94763275876,7.684136216262251,180
9.0,127.76348672910682,297.3979977571392,101238.6280787603,7.186825416515034,180
9.0,184.2915843066217,291.4637688057222,101761.04673443499,6.15743093841575,180
9.0,200.20288114682737,295.01523880009773,101434.59105204807,8.26431291512628,180
9.0,187.04409524749045,298.21509620552143,100862.02655426836,5.02861966734411,180
9.0,330.9993947165273,285.71257820682314,101461.70406165087,7.072119221180845,180
9.0,314.63523262417795,288.6079871377596,101749.66305238714,8.435942768216245,180
9.0,220.94249751124954,285.99458474245444,100904.3391323976,8.36440362733024,180
9.0,343.78587369967323,294.4112432526822,101254.14390260351,7.0548476257903445,180
9.0,81.80517689942837,288.62456307258543,101629.71119095582,6.58272991643028,180
9.0,264.37450971590226,291.696438080469,101111.47185043924,9.640252661514834,180
9.0,286.7347289489704,296.29749982044046,102167.00590025289,9.55803916563272,180
9.0,93.08835502182522,298.44618040923024,100717.10083041231,7.159432419189144,180
9.0,211.6021493884245,291.4134281015069,101287.07380970077,5.931372885789045,180
9.0,130.26625861428727,290.27531055773665,101034.23455966792,7.477529481068414,180
9.0,297.57453426989514,293.40182147801784,101064.19176603181,7.860426687291759,180
9.0,113.38985784900946,284.478096563213,101560.7435976388,9.046121966071693,180
9.0,258.7668521183027,291.44611646106745,100731.96902298283,5.363284911636035,180
9.0,138.43359097368545,297.5685988052307,101121.96157780245,5.158071602907719,180
9.0,172.13002856763683,292.25477485537596,101439.10613977253,9.259096632803505,180
9.0,164.91815631855496,289.1794561389861,102522.13393585356,8.944632240569371,180
9.0,147.33301621296096,295.97704970032896,101907.64416934203,5.00610475961321,180
9.0,322.26284163079146,298.2674987213433,101226.14079643472,6.048549762016735,180
9.0,175.35204018465072,283.52702388900036,101770.24353255676,8.555877410884026,180
9.0,324.38362350839606,294.44254115541514,101675.49791233407,6.028620948551489,180
9.0,315.43263599577983,298.7200117486182,101300.27049578092,5.682966893204481,180
9.0,33.820483972457765,286.0385026409889,101123.07233831822,8.005652001740362,180
9.0,239.92171656996936,294.1741656169539,101453.64533322454,6.724812863588329,180
9.0,269.01933161281255,294.37896941241473,101089.3242890278,9.398260456311947,180
9.0,326.2377912672319,292.32082506976786,101603.47865078351,9.336250234118655,180
9.0,39.84495624744718,301.30487369301176,101174.0746967992,6.212579879525752,180
9.0,53.64112997007148,284.01928417729704,101773.9503839519,6.7014144427384075,180
9.0,343.9607101124666,286.3302392074074,100902.1202721074,6.834370961257311,180
9.0,184.36433301531562,298.10473171243143,100930.8991911186,6.423874174601159,180
9.0,37.74185129734954,296.97467000492884,101140.52983940905,5.091811152303305,180
9.0,66.7861632467157,285.1941645822855,101203.06171054207,5.274147077744638,180
9.0,153.56610893233167,293.8701267186865,101543.07081753502,8.95919772939286,180
9.0,142.02881947315873,283.1538080399181,101143.78451018792,6.330657156080609,180
9.0,149.21754246005497,296.315038774467,100613.9315673804,5.106056022393936,180
9.0,164.1350040488079,286.8595131592843,101623.36020256011,7.92917720757689,180
9.0,255.166382369751,289.65829690995656,101915.22979305247,8.344841195418127,180
9.0,288.0916762358038,286.0994792950868,101652.94531039093,8.514026774640094,180
9.0,328.06051150319826,298.70445726925607,100536.02388609997,7.121284929187136,180
9.0,25.402717392714898,291.39123430154604,101710.41768195308,9.734042607693514,180
9.0,55.02509011891526,289.63991549567334,100941.03847880138,7.49546347693773,180
9.0,246.64525690103167,301.05632544962754,101417.82999273934,8.173334448651216,180
9.0,35.78036708551493,295.34235432937425,101743.73663696901,8.6029906618057,180
9.0,79.46097254783228,293.405604636081,101570.51494615205,6.229948057609432,180
9.0,117.15510194928794,287.20366303361004,101201.10707747379,9.07393927852545,180
9.0,204.54441078295997,293.4044463398517,101546.82486314402,7.809862010087462,180
9.0,7.13364471102905,300.9810470944673,102243.26988777584,7.171351128724966,180
9.0,348.52336661409845,298.7229196860053,101724.06590191199,8.252341145724698,180
9.0,33.95750612661453,291.5028846775307,101237.5055884933,6.704391351220901,180
9.0,189.16875359026267,283.84745487551265,101324.17065711023,6.8819064055788415,180
9.0,211.28725632267643,295.9986697732686,99657.89140256672,7.207506558598091,180
9.0,347.0262782872796,287.10054233848984,100723.08722734974,7.3896780071904,180
9.0,312.52061570932705,299.20480557792877,101087.95512241403,7.9950251000787445,180
9.0,310.9482343836063,283.48877168838277,101121.6002752263,7.705440350316469,180
9.0,320.125715186621,290.0306209107874,101131.30379638897,8.481687658102437,180
9.0,200.35347569886767,296.2954950870581,100995.33743259634,9.955147345924658,180
9.0,101.24125518784432,295.7220578354973,100579.4919702571,7.674885615630192,180
9.0,155.7697981011974,287.76958442808467,101510.91689186862,6.042338665976674,180
9.0,286.7490356379675,292.85516513277526,101569.24159270966,9.98267498521361,180
9.0,260.5106728122773,283.23650051213554,101939.99959624802,8.863384967990154,180
9.0,347.1290117493102,301.9072134010362,101062.46282230077,8.48213597451872,180
9.0,249.11121843535568,285.6245482638947,102132.16381752117,9.741447665499596,180
9.0,229.3660438870924,284.0324002858002,101974.84710460648,6.076791421655746,180
9.0,195.68895427650347,290.6007922826852,101937.31679706991,8.326553676305645,180
9.0,76.12204614459267,297.0958976852326,99966.94920354533,7.242579064158372,180
9.0,245.7980399330356,288.5186185872254,101545.00403475955,7.279077897117668,180
9.0,181.89082896336046,284.2681331152686,101112.94566787302,9.316251424717798,180
9.0,92.83750373000703,298.73069424197394,101278.35066531728,8.820529296242787,180
9.0,72.56605314112515,284.0145800359521,102673.60899168724,6.204076514231045,180
9.0,80.00338616610175,292.0886902845788,101549.78512283988,5.590946790463655,180
9.0,16.652415609865542,299.31312058867877,101805.78578128763,9.319815893291526,180
9.0,149.2561564182504,285.32984896552506,101726.52046494544,9.557568781471483,180
9.0,163.15193126386447,292.31815074451504,101271.73812568546,7.0335537068007,180
9.0,149.38596327079924,283.9708824822237,100980.07586908553,6.680500281925093,180
9.0,230.58845716584653,283.8812305722685,101959.03214399623,8.392082561225253,180
9.0,254.90731487261735,301.89090498560876,101646.79368927648,9.319107862277265,180
9.0,56.57598757704787,290.51882171317544,101097.24766920856,8.711498847853656,180
9.0,160.79573845936463,287.29913735730395,101212.83383172876,6.617089899383425,180
9.0,232.74071591808772,287.74447857035284,100457.34271341516,8.816161862227174,180
9.0,246.0754555134446,287.6883225309965,101409.72726705174,9.986681911622757,180
9.0,318.45830517200164,293.19694154868284,101424.55446650367,8.586627009544378,180
9.0,164.93612532790092,292.1852405424067,101756.55698228772,8.325572547619702,180
9.0,240.69359667503815,296.6227773962832,100814.06279195438,5.171794109694262,180
9.0,160.891868424068,301.57222947406296,100694.62692743227,7.378751380780262,180
9.0,318.9612546524767,296.0212661634599,101371.8585392695,8.251586973879458,180
9.0,152.4844227928618,295.6999119672171,101690.31114648523,9.446447516164602,180
9.0,26.181060895091505,296.44413722797674,101145.73153811984,9.684957148466957,180
9.0,206.63599385004608,297.11328561871824,101395.17424018779,6.300343150789791,180
9.0,87.87888696659114,294.661646380103,100614.97407351037,8.667186325841438,180
9.0,337.86487152905454,284.7713106263483,100788.80910616364,5.269191877984129,180
9.0,126.23078301688751,286.03595477269783,101755.94569892938,8.844630262477274,180
9.0,89.52096332356821,301.26565785649694,101323.10239736814,7.645065063274491,180
9.0,324.9236241301051,288.85752865977275,101371.5273963038,8.250333454043279,180
9.0,94.31516791296846,288.26187874677635,101869.21683360205,5.641392142613714,180
9.0,178.44502645403517,287.8650512059034,100948.80878247679,9.765564393002137,180
9.0,211.78321567964804,284.52720978004504,100806.66830843022,8.789116474667184,180
9.0,180.4532162195745,300.00694681507963,101376.88644365607,5.07741945990182,180
