Wind Speed [mph],Wind Direction [deg],Air Temperature [K],Air Pressure [Pa],Launch Rod Angle [deg],Launch Rod Direction [deg]
10.0,107.20889546677148,283.96945017153644,100905.70025089511,9.66856546841971,180
10.0,319.8002806724991,286.11564633943374,101483.72677615656,8.402651773254744,180
10.0,113.80254567373709,295.2666073492452,101540.18842386946,9.606108958926637,180
10.0,229.93653778506143,284.33973511784427,101119.30175927986,5.016707583909639,180
10.0,89.51630454757942,300.1936915418308,100029.88485685395,9.355824692396705,180
10.0,337.5384629573606,283.66278748410826,101247.41443947396,7.691353723822582,180
10.0,163.0722347478509,295.3640660815007,101242.61920326078,8.648806689565765,180
10.0,92.15572010708217,298.659210962724,101246.576791806,5.484154994844086,180
10.0,342.8794931454939,296.8268645735475,100456.30980798964,6.993027107729976,180
10.0,178.43047158405,287.78948258009785,101314.17056042278,5.044151064351394,180
10.0,284.03716230585997,290.9460044791129,101683.30693683353,6.796339084266289,180
10.0,199.86457072599762,298.74513840158653,100992.00229276826,9.647554020952606,180
10.0,110.37733483733194,285.2486303861344,101229.63815923792,5.794515019330704,180
10.0,17.50775647847972,288.0810627729835,101779.14619540203,9.377810156235004,180
10.0,100.3268288214732,301.76245429072645,101272.30857165335,8.239392188113287,180
10.0,9.958515038561409,293.92668312414315,101201.65702638248,9.448657693749908,180
10.0,318.81491476950373,291.54380198084584,101792.69940676187,9.251616364063707,180
10.0,123.14369413939143,290.3880324980957,101284.21096683489,8.290103633403302,180
10.0,147.84318371504853,291.9781568702933,101158.26176049185,5.79373888662422,180
10.0,104.23295830730282,299.0151155236891,100588.47442607583,8.335465401171438,180
10.0,294.1259436762327,287.102106646458,101060.85194084412,8.214524519473816,180
10.0,293.5631306184275,301.25930446416095,101080.87913165515,6.708569987779109,180
10.0,132.5215952143428,287.8161632119128,102122.82749366407,6.624180417970232,180
10.0,198.54880717746812,300.7282366993469,100884.50967586655,6.651001019152015,180
10.0,178.08281497050288,297.4296469683615,100449.60945424746,9.9262215035198,180
10.0,149.24259984802725,291.3579084161816,102506.07347943928,7.70305736495819,180
10.0,76.32358524732929,297.99142278863155,102350.19180192248,5.818364938926042,180
10.0,182.34778745438524,298.84014907940434,101423.64326729711,9.709423718050838,180
10.0,96.4669703138925,290.2497172168644,101445.68033264112,7.613731446747228,180
10.0,69.90222039114612,286.0247604322981,102059.81843249986,9.690025815991262,180
10.0,98.13957856246773,295.02375639190456,101276.9209442638,7.582579788931026,180
10.0,97.65529573820959,287.5855465647761,101254.40764803099,8.146143219127739,180
10.0,213.08892639440413,297.41156580366925,100567.04783706117,5.687321514624297,180
10.0,352.8907710366728,290.75780087642573,100537.98519982125,6.8075122264589165,180
10.0,222.10541155029438,298.554935441642,101660.55303874184,6.3911057180072826,180
10.0,44.602318696054255,292.3354575444849,102272.99583958836,7.849002081524378,180
10.0,86.50403858798805,298.60929290511166,101652.25015908337,9.763305615527473,180
10.0,339.1220647451436,286.7876027731672,101369.5089887236,8.252844613607444,180
10.0,179.9443074710491,297.2030424669175,102036.03346055577,7.7694508211173465,180
10.0,169.61395159261028,290.5910277858797,101358.40581178169,6.845822037022337,180
10.0,301.3229940440713,287.37354803574135,101026.02584600248,7.32076620654688,180
10.0,83.454384864954,287.02994885058945,100953.08756112677,7.257418175100497,180
10.0,120.0833709172926,301.7104609879158,101547.0936762462,6.211256481841878,180
10.0,135.83307763507338,300.30637625862244,100952.46627953995,9.942521103258311,180
10.0,122.50690322249149,301.15410357754683,101030.89842152761,8.029308743718769,180
10.0,306.33795556877993,287.7477761065217,100675.5579222806,9.845204902244152,180
10.0,293.6260674617423,290.74229242293796,101994.70885610075,8.488313250926765,180
10.0,321.36621883473157,290.13086038312616,102388.05634930493,9.572708763319396,180
10.0,140.99117549650794,286.0385333304539,101748.2044643222,8.02097053982475,180
10.0,68.42832694639205,284.35206831435806,101835.24721380796,5.075581778688456,180
10.0,181.04520648209385,287.84161109818035,101927.87609455489,6.204786026881248,180
10.0,2.8697131935866382,290.95549223724754,101444.1027564716,5.5873824497523,180
10.0,7.856384749263596,297.1104999359503,101858.16158628275,7.461935270575916,180
10.0,215.72241120504407,286.52435747061736,101141.6467518249,6.152644887530018,180
10.0,132.45544288605498,290.11157001727923,101893.94636451485,7.376865660296813,180
10.0,0.5085041790264988,283.10395524843705,101870.79602975004,5.320654616114031,180
10.0,18.14840085438931,301.4300467960761,101912.30259791612,5.612967585134807,180
10.0,298.1633762876159,301.3728958784263,101231.86473334915,7.260642961119915,180
10.0,178.02420004214622,295.77788067017065,101356.4563216971,9.773467800942036,180
10.0,183.16779542631403,293.79067754217664,101657.68073093418,7.837070960637371,180
10.0,174.44117680336177,299.26935388606,101133.53754483238,7.896838830099328,180
10.0,109.73027039045594,295.4920573598231,101792.79452125466,6.228668902357274,180
10.0,206.30656482692143,287.3447035324356,101629.98807658866,5.2126394556133855,180
10.0,242.36024103029388,296.68431036687457,101186.72690597016,9.964513176038329,180
10.0,292.30166247272626,297.5327906521938,101673.57988606721,8.168153177660457,180
10.0,92.35110287867555,293.1114348751363,101744.46656347296,7.770244160458249,180
10.0,189.1214043918733,296.99473757483605,101391.23104780131,8.155448346245844,180
10.0,212.98074264759802,287.4622805227342,101785.22871175411,6.133407708833879,180
10.0,303.94402525357856,292.8320221505057,100636.99943835825,6.668181336278624,180
10.0,330.51334392227267,294.4500830037556,101775.75625278142,9.864132427806817,180
10.0,207.9580994368445,285.6162604956709,101147.38999961752,5.004097354563356,180
10.0,243.6874636557231,283.9900479386583,101127.35176857619,8.497203215669803,180
10.0,118.92176263463259,293.48421962676906,100808.77963980625,9.231868895189388,180
10.0,296.21949374342785,296.30924168891073,101415.98672691977,6.920750996774738,180
10.0,129.47158164366994,300.27253482893474,101294.25999225324,8.61939680120758,180
10.0,116.34532082142005,284.258886195951,101397.49569727051,7.54132065436186,180
10.0,37.82996759572417,299.9564932997285,100741.93478594141,7.382699261775027,180
10.0,153.4388760906673,291.2473966078465,101646.90160505008,6.21032875529377,180
10.0,267.93287213319127,292.21342389650334,101176.52979234992,8.369292111516494,180
10.0,104.5060385853433,286.4051354171149,101762.03426857547,9.968870856763154,180
10.0,116.15852547989826,298.54393363921747,101424.76241577335,7.124036653982311,180
10.0,290.29891471824806,293.0899356899898,101407.09349911657,5.86155885249693,180
10.0,185.49538914996373,283.2759212792896,101775.66663753967,6.49109872100227,180
10.0,130.48173343351195,283.4347799186193,100503.4277405567,8.536358233515156,180
10.0,94.59548328338292,301.02421748632815,101432.70063893963,6.415076323758262,180
10.0,254.19923385633064,300.37150070598324,100979.23674339213,8.122340717027217,180
10.0,84.62972469398025,301.18624146662,101074.23818174824,9.69027134083687,180
10.0,62.9843319119922,295.4213441869382,100927.42706180709,6.623627894111042,180
10.0,340.6360794529326,297.26694476449603,101352.1137728677,8.798436711656294,180
10.0,155.17007327283596,292.85758452193295,101761.1517483033,6.65277481527602,180
10.0,119.93326586458016,287.91549448856495,101311.22665106041,7.768090897975586,180
10.0,229.9465756408793,294.6297894369998,102013.04636764812,7.641974170030794,180
10.0,326.5787489745157,296.55982327606495,101068.52344615573,6.386439792676767,180
10.0,280.81539397985046,288.3187271155592,100865.52180649475,8.967000757682785,180
10.0,89.14253034882371,285.6002936286776,102386.99084460402,9.780732550161916,180
10.0,81.09067577639482,299.5009734498999,101101.06505628234,6.026315777689187,180
10.0,106.7374569003785,283.94385995920914,101627.45796756542,5.444093483274787,180
10.0,225.23650926608474,288.2503622102139,101074.40212085602,7.408837283923118,180
10.0,294.36565830085743,289.8594322448528,101090.92010886488,6.269529287294575,180
10.0,54.409273414867755,295.9619899964181,101447.19641617294,7.50094035039223,180
10.0,215.50911912238178,287.3819773198617,100856.38948722852,9.893112795125695,180
10.0,343.659982968274,297.06041202358085,101607.24281686661,7.297282298997548,180
10.0,252.7984716502404,294.1728827107671,101427.67988499148,9.104196245057615,180
10.0,336.03712070321785,291.6414828043353,100789.3136768676,5.734206935119893,180
10.0,119.79888243357662,290.6837233426392,101761.44930560952,6.7799366508087235,180
10.0,328.54346466944173,298.6492967064039,101782.53514610612,5.770334600304537,180
10.0,277.4191684902705,300.53618509794813,101931.13893203043,9.925203109048319,180
10.0,206.22880293254482,289.6910916710573,100935.18667758843,6.057345108442485,180
10.0,215.98028049349588,289.417679627018,101766.54026113907,8.774043699182323,180
10.0,343.3389786785936,291.37334398026616,100682.7263534181,8.989754076181274,180
10.0,338.0334779004096,286.29375498051473,101774.77768369786,5.059148486935683,180
10.0,157.88101277508437,291.03764698106414,102497.70848870755,7.285788419495941,180
10.0,182.04250755286478,300.18420941586146,100685.77521633697,5.73689487152303,180
10.0,227.3524607357003,292.9283299531274,101863.19492553775,7.510225498623207,180
10.0,106.74410381025609,297.45173973872295,101448.1439087001,6.48499133122742,180
10.0,187.1784543199041,292.1695789238914,101455.51879981013,9.15782281782345,180
10.0,136.1758371806949,286.9165182640423,101042.39550566884,5.488030092134315,180
10.0,202.16344725187977,300.3892277224566,100913.4554904446,8.265234949310878,180
10.0,173.54131783805605,287.7123537299193,102212.19040739095,8.546231543394745,180
10.0,348.6855323865107,289.72245327165484,101244.51446250599,9.733716107894354,180
10.0,328.829769119845,288.645012369392,100488.07883219061,8.921256617626089,180
10.0,234.4580726539591,293.7408775790542,101203.88028229355,8.32276295982453,180
10.0,255.97734968773256,290.39935308741,100739.43241485077,5.497395643571043,180
10.0,230.7543617359987,299.5587604311611,101500.52853934438,9.617528693980022,180
10.0,15.024345889078203,286.83143579634935,101457.66583103771,6.266998357031891,180
10.0,73.57641470277952,287.12208067318676,100870.7356121322,9.50153683436107,180
10.0,304.3758774739508,284.30490318734155,101173.6982487789,9.190788571778812,180
10.0,133.8595349552243,294.8882571001508,101554.83271491849,9.682566461502297,180
10.0,133.587722135559,301.0512985058692,101512.99860289037,6.419390397339862,180
10.0,38.184124781226984,299.67498019153,100633.62953911463,6.459615583864738,180
10.0,85.64639319146448,296.15538590247604,101152.40920006651,7.135548848874388,180
10.0,290.5139662109878,297.9399924175475,101301.77488471766,8.007634768544284,180
10.0,134.42273458194185,297.93156569111636,101274.07706779763,9.299600292506979,180
10.0,252.39632635554764,297.1621051709777,100633.83344660515,7.907952681825851,180
10.0,57.152961276464026,288.17751004356074,101669.55227103375,5.805948593275426,180
10.0,222.1153417652186,295.9480825297098,100575.32843195122,6.564793868685933,180
10.0,340.33790397858263,286.89064684069274,100519.85797583112,5.733609130560195,180
10.0,88.96677028418257,293.9818872931399,100681.90393874934,7.827696520877053,180
10.0,248.0153206113036,293.9700504296507,101383.8471588458,6.608034292778217,180
10.0,223.85980887101684,299.3317867628344,101242.06211385928,5.149202123906102,180
10.0,154.45327672697013,299.9073701873602,101561.49862715093,7.685261427830116,180
10.0,322.2832316673288,287.45743170239746,101159.0340724479,6.844904958958067,180
10.0,345.3950793678728,293.4079500495868,100984.97752014337,8.494005650108669,180
10.0,338.68765839009507,298.8660786843013,101344.55567793862,6.81634506968871,180
10.0,275.1436234543997,285.4715396263531,101713.65280620237,7.947363589662222,180
10.0,305.6648615392275,293.08663449988205,101904.41995118091,7.514597735890318,180
10.0,231.00630464818465,297.13892226329705,100450.14337724519,8.894495602575484,180
10.0,283.1202980034003,289.98609822329473,101273.99782895004,9.960197036486127,180
10.0,82.03433091652559,291.14112516523187,100278.18936772524,6.892693874425666,180
10.0,25.191463283653405,285.1352059376961,101278.13892535087,6.313311660692519,180
10.0,300.38396393991087,288.08434066999274,101473.96535860733,8.545243505850571,180
10.0,108.04917207949063,287.07498570072954,102297.07007106327,5.816549961690127,180
10.0,351.12033512895607,289.52854989173403,101801.01888727103,6.332463043620037,180
10.0,158.91349663405643,295.1463941984569,101596.96627467898,5.595406157564433,180
10.0,58.15725855124939,284.8569485431468,102456.73836237595,8.92984591924431,180
10.0,117.37961783691131,292.17164045958185,101029.28923365091,9.612346486435376,180
10.0,48.82322567853293,290.9782696769982,100373.29783745916,9.504997708322971,180
10.0,60.93858852007077,283.0211696394338,101425.81805882079,8.397960073540789,180
10.0,1.4274614462641155,299.6005327856693,101862.08926555146,7.211104898938059,180
10.0,357.5542924608751,283.76379154625914,100336.27302637907,5.300772457760037,180
10.0,348.9649797137479,284.3758114779816,101436.04825559817,5.409978094630522,180
10.0,315.5379979760382,288.88131132514593,101738.25310872459,9.819536611826903,180
10.0,170.37451985936661,288.3012074376528,101308.11158934364,8.520510164322438,180
10.0,346.3293212622353,286.72707558862106,101526.45622720785,8.641651648209352,180
10.0,227.71948153663908,283.36598552607387,101961.28377352371,6.59646138883006,180
10.0,83.61814522527516,296.0774873649292,100677.8852351049,7.387042172942082,180
10.0,290.63123716913117,298.2373445006585,100958.26957370756,5.52149215884648,180
10.0,222.4302041296183,299.57985293648994,100788.06423115131,5.662795992754735,180
10.0,164.88903739509448,298.31522222458625,101124.39180210882,6.255450393826952,180
10.0,318.45693188355256,288.26262449537995,101091.4365692319,5.720936170210535,180
10.0,153.2959188894048,291.3323492966824,100643.91954992495,5.999466227315379,180
10.0,65.14674980561428,287.43423583598866,101004.9271406431,9.885793495957921,180
10.0,265.01450020228106,298.6787250768077,101101.98143828084,8.334992401568542,180
10.0,49.867381465139424,295.7885302764059,100978.95156705013,5.074323356754091,180
10.0,316.89620178358973,295.9489026787415,101533.65683462477,7.738918720780541,180
10.0,72.25368846829022,290.59245381447755,102167.06216327663,8.979351242342867,180
10.0,101.40549801939929,300.65994024294116,101694.27629912354,6.677298363354336,180
10.0,316.5900931235844,300.0341559491148,101845.55237103804,7.6831544393371844,180
10.0,81.6624153625379,293.523062127451,101000.05110467976,5.897457073579457,180
10.0,302.38483214003065,290.7065112757094,102097.7305964832,5.021860437397278,180
10.0,52.60644409523034,292.1887583974504,100727.64076573486,6.794555438372959,180
10.0,89.36504234096996,298.1186219840063,101371.88645751851,8.701778810271698,180
10.0,132.1612461980314,297.24071306838687,101680.45096637587,7.449671666041862,180
10.0,153.03685666223615,298.18997185845177,101420.54711189504,7.077538650348101,180
10.0,171.99562341782453,284.28196213034437,101281.20468193985,9.355532293517,180
10.0,193.79064809632783,284.5398285533601,100996.98619557686,7.560106661360637,180
10.0,66.01263847983908,286.0055182999918,101787.0212453428,6.349995218634076,180
10.0,162.76797068954053,283.8321348196106,101402.57489679122,8.084913328051359,180
10.0,287.80746082017686,298.1398946786497,101149.43035831489,7.752524937695612,180
10.0,195.22634604412278,292.2378477828541,100849.10422964093,8.82075651967985,180
10.0,26.130771226744628,293.6695493263385,101027.73687768941,7.549840862828654,180
10.0,213.67712050714306,288.46421926566245,102093.85773470062,6.206792073586543,180
10.0,281.999306002603,296.06678064914314,101253.03378928702,9.39634048877377,180
10.0,197.60900279733065,294.2065005229998,101018.31067373774,5.412818082248771,180
10.0,1.9875802087814876,290.80823764720884,101148.26619597865,5.133650041980279,180
10.0,195.78133442733716,288.30301872131275,101098.14879455171,5.297440694270236,180
10.0,351.2517042058954,298.7230922084745,101018.59704852008,8.398286292146903,180
10.0,295.53059923122356,299.62670706783274,101494.11429332406,6.5448527943677455,180
10.0,307.6096941364884,284.74377722894025,101482.17833267654,6.650700697686445,180
10.0,217.40269451900642,299.33432881478916,101704.16657424512,7.579484129818187,180
10.0,313.9590217969122,293.05724087025953,100002.41348015566,8.669555697527024,180
10.0,123.69546116935278,286.33536888575134,102303.39992053578,7.831093054722288,180
10.0,105.68959157099421,291.3828681839806,101220.0765701438,9.112220327128137,180
10.0,247.81129747498176,292.5666759186507,101678.1434006135,8.597865734731583,180
10.0,63.089901352305915,301.9646966033229,100790.75897325444,5.93785511906516,180
10.0,80.60872192245635,283.80925470001324,101962.64984729831,6.215573961443954,180
10.0,224.04245428305128,284.62171729103017,101581.00396426448,9.315984549919259,180
10.0,320.5185832314794,295.49737543191713,100536.21099108944,5.24369922694453,180
10.0,335.2614690352491,290.2149459139801,101539.52361444381,8.49177575094917,180
10.0,297.7729450810936,293.0356521686572,100721.85646176903,9.057378114413774,180
10.0,270.12006579672584,290.81282679968996,100783.02732489728,5.074221505964992,180
10.0,194.69219584313248,286.8374631171252,101520.49621942565,8.045871255979414,180
10.0,346.521073395325,287.58773482227235,100863.02173980328,7.292106184454643,180
10.0,181.58069383054365,300.6276857595976,101370.08527948883,7.073256490452579,180
10.0,82.87225202291664,286.6398893891689,100281.48973626546,6.555533818517217,180
10.0,151.24124028529823,284.6743496946348,100113.38423699507,5.096969543988418,180
10.0,281.47999608013475,289.37635656111325,101096.61525546559,9.188618037139838,180
10.0,70.25918184976437,283.8385814769288,100990.17427117116,6.349071018520641,180
10.0,190.1132544312958,288.2046582263232,101740.37536953267,7.076041552059226,180
10.0,226.73063148460963,290.3068854570344,101758.10560867212,7.57946091385049,180
10.0,108.17578884879885,285.09528176219675,101372.00334644252,5.09266555620259,180
10.0,18.746219580641895,293.0100004420737,101629.41983322681,8.424509619400919,180
10.0,178.85543697923464,284.6101826378906,101679.94736430205,6.768679270260503,180
10.0,338.44805601554117,284.3268778482309,101521.0719880132,6.450278192561108,180
10.0,237.66314499795797,294.8393992441868,100354.26767543792,5.291036448178832,180
10.0,298.26684718758514,287.368490529787,101836.86455750803,5.316703367201693,180
10.0,349.35048148841054,283.1177455713275,101584.0349729113,5.757907187834132,180
10.0,207.66066704443665,293.935894858855,101321.86216215612,8.992730623776142,180
10.0,12.88871217125283,285.5093875796473,102501.59614289872,5.7826002644149,180
10.0,284.7997384882811,285.79049005612967,101128.91603163427,7.622262832602151,180
10.0,327.2776555997626,300.50204569867543,100949.73585344457,5.288845359907314,180
10.0,234.42596517759492,292.0830875891285,100695.32323475626,7.358191240068595,180
10.0,344.09279382899257,290.50400467959537,102280.94287775543,9.237434365511778,180
10.0,100.48321082252369,297.3536655414109,101348.64677183812,8.689376993694578,180
10.0,75.7579212402752,298.1773526315647,101465.12543910462,9.982807691065132,180
10.0,248.30650112682932,293.6801029692237,100699.31428049493,6.809177486137456,180
10.0,32.73978233299412,288.9405615795663,100378.16820518885,8.37165885829336,180
10.0,162.8974305958835,297.799497629247,101016.79592395955,6.750491326802115,180
10.0,355.5784868919861,295.17121865500525,101136.92124643095,8.582426672140858,180
10.0,255.91369315859959,285.6225418967975,100470.17444048569,5.201285860470201,180
10.0,59.84944941469969,295.93369634667914,101674.29536902526,8.817106646584838,180
10.0,75.9510919773549,294.3094856474725,101425.09772737588,7.109782222559077,180
10.0,219.28566821518447,286.89025849258394,101075.55444891207,9.699850459984573,180
10.0,87.72206290037245,298.05900757593383,101393.0579999706,6.6561407215361506,180
10.0,25.604363641845467,292.977953788534,101222.88146377106,7.382415577547234,180
10.0,2.512534150568926,298.7793105225851,101433.81307508105,9.13410847413447,180
10.0,300.31447662213697,293.1885681342921,101338.24744928637,6.0385957788608255,180
10.0,264.4351104322793,283.2150775099222,102113.91871442324,5.575119859648501,180
10.0,357.4370541966545,287.91526971820434,101638.5152491209,8.250442797764942,180
10.0,305.2556370067979,293.0322555069014,101779.61662359023,7.393876751751448,180
10.0,277.2833285739687,283.3665227619854,101700.48156923622,9.648886601030208,180
10.0,250.72399888674005,291.79081284120184,101479.20162579426,9.927856570973079,180
10.0,193.6103885255987,291.649513656064,101363.50499148747,8.30122250607932,180
10.0,354.1228230973662,283.909040545132,101164.71282791416,9.235420453538644,180
10.0,25.041933076547767,294.24286860699937,101318.10847738865,9.19086021923112,180
10.0,354.5543768711549,296.92744936798795,100844.44782900989,6.362192825205899,180
10.0,220.78038849288782,300.8987387078691,101416.59102900866,7.0111889092753295,180
10.0,101.34780653976573,286.9056093007123,100443.15599219465,6.949433238721939,180
10.0,147.0167918774928,292.9890541068547,101216.62084633524,7.313183069863471,180
10.0,284.69523725036936,295.8791861680487,100570.68817212015,6.996861594111658,180
10.0,168.66902739881493,283.2758172813979,101355.2563705163,5.928654660311619,180
10.0,133.68527075999603,294.7208860946521,101182.85539753277,7.515333148831521,180
10.0,91.06127955826153,301.2063992756281,100920.16478621909,6.847753529410239,180
10.0,73.76022395036998,285.6018695769488,102196.71314703206,5.552593467884047,180
10.0,298.26532283767375,294.81264981538874,100801.44238622568,5.011740082143418,180
10.0,336.44024780767154,285.9582225708632,102070.64424811541,9.43933694292637,180
10.0,329.66743205299366,301.48964764608087,101311.90158797015,9.476433867429296,180
10.0,67.58802380019739,289.59340097487456,101121.65268844168,8.702381465347479,180
10.0,58.912318908903416,283.22951177837274,101294.89657084692,6.158655493479444,180
10.0,300.9701395763505,290.3581096317746,101013.4190399289,5.26144850099448,180
10.0,326.64760209630566,286.8350692662464,101568.55724011584,8.685170364901373,180
10.0,128.14629567349172,289.62890025358075,101366.1534657598,5.694501210022786,180
10.0,17.775888202254045,284.75821156316863,101533.38327213489,7.907209107759032,180
10.0,81.34454701838348,292.58921189860285,100863.8274120735,5.951423316328136,180
10.0,44.91449841584527,289.04071196440185,102118.44015257873,8.369351004895892,180
10.0,325.8111043965746,296.7666224075521,101778.94355277295,8.605146811327213,180
10.0,41.063677289365216,299.2258017090565,101238.95107386992,5.74801043320115,180
10.0,111.2325634274423,291.7089864803392,101856.15404364154,5.83396683812754,180
10.0,169.31170688069273,292.3450332170418,101458.76717853501,6.031972160481703,180
